iter	Passed	Remaining
3226	24339	51084
3227	24345	51074
3228	24353	51066
3229	24359	51056
3230	24365	51046
3231	24376	51044
3232	24386	51043
3233	24393	51034
3234	24400	51025
3235	24404	51011
3236	24408	50996
3237	24412	50980
3238	24419	50972
3239	24426	50962
3240	24432	50953
3241	24439	50944
3242	24443	50929
3243	24451	50922
3244	24457	50912
3245	24463	50902
3246	24473	50899
3247	24483	50897
3248	24491	50889
3249	24498	50880
3250	24507	50877
3251	24511	50863
3252	24524	50866
3253	24537	50870
3254	24541	50855
3255	24554	50857
3256	24561	50849
3257	24570	50844
3258	24576	50834
3259	24580	50820
3260	24590	50816
3261	24596	50807
3262	24607	50805
3263	24617	50804
3264	24624	50794
3265	24634	50792
3266	24643	50788
3267	24650	50780
3268	24659	50775
3269	24664	50762
3270	24665	50741
3271	24672	50731
3272	24681	50728
3273	24691	50724
3274	24702	50725
3275	24713	50723
3276	24717	50709
3277	24721	50694
3278	24727	50684
3279	24732	50670
3280	24738	50660
3281	24742	50645
3282	24752	50643
3283	24758	50633
3284	24765	50625
3285	24772	50616
3286	24776	50601
3287	24781	50587
3288	24787	50578
3289	24794	50569
3290	24801	50561
3291	24808	50551
3292	24816	50544
3293	24819	50528
3294	24823	50513
3295	24831	50506
3296	24837	50497
3297	24845	50488
3298	24851	50479
3299	24861	50476
3300	24870	50471
3301	24877	50464
3302	24884	50454
3303	24888	50439
3304	24895	50431
3305	24904	50426
3306	24912	50419
3307	24919	50410
3308	24923	50395
3309	24933	50393
3310	24937	50378
3311	24947	50376
3312	24948	50355
3313	24954	50345
3314	24964	50343
3315	24968	50328
3316	24969	50307
3317	24979	50305
3318	24986	50297
3319	24994	50289
3320	24997	50274
3321	25001	50258
3322	25008	50250
3323	25015	50242
3324	25022	50233
3325	25032	50230
3326	25038	50220
3327	25045	50212
3328	25054	50207
3329	25064	50204
3330	25074	50201
3331	25080	50191
3332	25084	50177
3333	25094	50174
3334	25098	50159
3335	25105	50150
3336	25114	50146
3337	25118	50131
3338	25119	50110
3339	25127	50104
3340	25134	50096
3341	25142	50088
3342	25151	50085
3343	25161	50082
3344	25170	50078
3345	25178	50070
3346	25184	50060
3347	25185	50040
3348	25190	50026
3349	25196	50017
3350	25200	50002
3351	25204	49988
3352	25211	49979
3353	25217	49969
3354	25226	49964
3355	25233	49954
3356	25237	49940
3357	25246	49937
3358	25253	49927
3359	25257	49913
3360	25266	49908
3361	25271	49896
3362	25275	49882
3363	25280	49868
3364	25283	49853
3365	25291	49846
3366	25300	49841
3367	25310	49838
3368	25316	49829
3369	25324	49822
3370	25330	49812
3371	25338	49805
3372	25342	49790
3373	25348	49780
3374	25356	49773
3375	25362	49763
3376	25372	49761
3377	25382	49757
3378	25389	49750
3379	25393	49735
3380	25397	49720
3381	25402	49707
3382	25408	49697
3383	25414	49687
3384	25421	49679
3385	25428	49670
3386	25435	49662
3387	25445	49658
3388	25455	49656
3389	25464	49652
3390	25475	49651
3391	25482	49641
3392	25489	49633
3393	25492	49618
3394	25499	49610
3395	25506	49601
3396	25510	49586
3397	25519	49582
3398	25526	49573
3399	25533	49565
3400	25543	49562
3401	25550	49554
3402	25557	49544
3403	25567	49541
3404	25573	49532
3405	25583	49529
3406	25589	49519
3407	25599	49517
3408	25606	49507
3409	25615	49504
3410	25622	49494
3411	25632	49491
3412	25639	49483
3413	25645	49474
3414	25650	49460
3415	25659	49456
3416	25660	49435
3417	25670	49433
3418	25679	49428
3419	25689	49425
3420	25698	49422
3421	25705	49412
3422	25714	49408
3423	25721	49399
3424	25731	49396
3425	25738	49387
3426	25745	49380
3427	25750	49366
3428	25759	49363
3429	25764	49349
3430	25767	49335
3431	25771	49320
3432	25778	49312
3433	25785	49303
3434	25786	49283
3435	25796	49281
3436	25803	49272
3437	25807	49257
3438	25817	49255
3439	25823	49245
3440	25831	49237
3441	25837	49228
3442	25847	49225
3443	25852	49211
3444	25855	49197
3445	25863	49189
3446	25867	49175
3447	25876	49170
3448	25883	49163
3449	25894	49161
3450	25903	49157
3451	25907	49142
3452	25917	49139
3453	25920	49124
3454	25931	49122
3455	25939	49117
3456	25947	49110
3457	25954	49101
3458	25964	49099
3459	25968	49084
3460	25978	49082
3461	25987	49078
3462	25995	49070
3463	25998	49055
3464	26005	49045
3465	26012	49038
3466	26019	49029
3467	26026	49021
3468	26030	49006
3469	26039	49002
3470	26051	49002
3471	26052	48983
3472	26059	48975
3473	26066	48966
3474	26073	48957
3475	26077	48944
3476	26086	48940
3477	26087	48920
3478	26094	48910
3479	26100	48901
3480	26110	48898
3481	26114	48884
3482	26118	48869
3483	26122	48855
3484	26126	48842
3485	26133	48833
3486	26137	48818
3487	26147	48816
3488	26153	48806
3489	26161	48798
3490	26170	48794
3491	26171	48775
3492	26181	48772
3493	26189	48766
3494	26196	48757
3495	26206	48754
3496	26215	48750
3497	26225	48747
3498	26234	48743
3499	26239	48730
3500	26246	48721
3501	26256	48719
3502	26263	48711
3503	26274	48709
3504	26283	48704
3505	26290	48697
3506	26297	48688
3507	26305	48680
3508	26316	48680
3509	26326	48678
3510	26333	48668
3511	26343	48665
3512	26349	48656
3513	26354	48644
3514	26361	48635
3515	26372	48633
3516	26376	48620
3517	26384	48613
3518	26392	48606
3519	26398	48597
3520	26405	48589
3521	26412	48580
3522	26420	48573
3523	26426	48564
3524	26433	48554
3525	26440	48546
3526	26449	48541
3527	26454	48529
3528	26461	48520
3529	26464	48506
3530	26472	48499
3531	26479	48490
3532	26486	48482
3533	26493	48473
3534	26497	48459
3535	26504	48452
3536	26511	48442
3537	26515	48428
3538	26523	48422
3539	26526	48407
3540	26530	48393
3541	26540	48390
3542	26547	48381
3543	26554	48373
3544	26563	48368
3545	26572	48363
3546	26576	48350
3547	26586	48347
3548	26595	48343
3549	26603	48335
3550	26609	48326
3551	26617	48318
3552	26624	48309
3553	26633	48306
3554	26640	48297
3555	26650	48293
3556	26659	48289
3557	26669	48287
3558	26679	48284
3559	26690	48282
3560	26694	48268
3561	26704	48265
3562	26710	48256
3563	26718	48249
3564	26727	48244
3565	26728	48225
3566	26736	48218
3567	26743	48209
3568	26744	48190
3569	26748	48177
3570	26752	48163
3571	26759	48154
3572	26766	48147
3573	26773	48138
3574	26780	48129
3575	26788	48124
3576	26799	48121
3577	26802	48107
3578	26809	48098
3579	26815	48087
3580	26821	48078
3581	26828	48069
3582	26835	48061
3583	26842	48052
3584	26846	48039
3585	26847	48020
3586	26854	48011
3587	26858	47998
3588	26859	47978
3589	26867	47971
3590	26876	47967
3591	26885	47963
3592	26892	47954
3593	26902	47952
3594	26913	47950
3595	26923	47946
3596	26930	47938
3597	26939	47934
3598	26949	47931
3599	26959	47927
3600	26970	47926
3601	26978	47919
3602	26987	47915
3603	26995	47908
3604	27002	47901
3605	27014	47900
3606	27023	47896
3607	27035	47896
3608	27040	47884
3609	27045	47873
3610	27054	47867
3611	27064	47864
3612	27068	47852
3613	27078	47847
3614	27088	47844
3615	27101	47847
3616	27112	47845
3617	27121	47840
3618	27134	47843
3619	27148	47847
3620	27160	47848
3621	27166	47837
3622	27181	47842
3623	27188	47835
3624	27196	47827
3625	27204	47821
3626	27218	47826
3627	27233	47831
3628	27249	47839
3629	27263	47843
3630	27265	47825
3631	27278	47827
3632	27286	47821
3633	27297	47818
3634	27309	47819
3635	27322	47821
3636	27336	47825
3637	27343	47817
3638	27351	47810
3639	27361	47807
3640	27369	47800
3641	27383	47804
3642	27392	47800
3643	27398	47789
3644	27411	47792
3645	27423	47792
3646	27435	47792
3647	27449	47795
3648	27462	47798
3649	27475	47800
3650	27484	47795
3651	27498	47798
3652	27503	47785
3653	27513	47782
3654	27521	47777
3655	27528	47767
3656	27540	47768
3657	27550	47765
3658	27563	47766
3659	27571	47760
3660	27582	47759
3661	27592	47755
3662	27599	47746
3663	27605	47736
3664	27612	47728
3665	27620	47722
3666	27630	47718
3667	27638	47711
3668	27645	47702
3669	27655	47700
3670	27665	47696
3671	27666	47678
3672	27674	47670
3673	27683	47665
3674	27690	47657
3675	27696	47647
3676	27701	47635
3677	27709	47628
3678	27712	47614
3679	27720	47607
3680	27730	47603
3681	27738	47596
3682	27747	47592
3683	27755	47585
3684	27762	47575
3685	27769	47568
3686	27776	47559
3687	27786	47555
3688	27792	47546
3689	27800	47539
3690	27809	47535
3691	27821	47534
3692	27825	47520
3693	27835	47517
3694	27844	47513
3695	27849	47500
3696	27856	47491
3697	27862	47482
3698	27870	47475
3699	27879	47470
3700	27883	47457
3701	27887	47443
3702	27888	47425
3703	27895	47416
3704	27903	47408
3705	27909	47399
3706	27917	47392
3707	27924	47384
3708	27934	47381
3709	27935	47362
3710	27945	47358
3711	27952	47351
3712	27959	47342
3713	27964	47330
3714	27971	47321
3715	27975	47307
3716	27979	47294
3717	27989	47291
3718	27996	47282
3719	28000	47269
3720	28007	47260
3721	28017	47258
3722	28024	47249
3723	28032	47243
3724	28042	47239
3725	28047	47227
3726	28056	47222
3727	28066	47219
3728	28073	47210
3729	28080	47202
3730	28086	47192
3731	28093	47183
3732	28103	47179
3733	28112	47176
3734	28122	47171
3735	28129	47163
3736	28136	47155
3737	28146	47152
3738	28153	47142
3739	28157	47129
3740	28164	47121
3741	28173	47116
3742	28178	47104
3743	28184	47094
3744	28188	47081
3745	28195	47073
3746	28204	47068
3747	28214	47064
3748	28224	47061
3749	28234	47058
3750	28241	47049
3751	28248	47041
3752	28255	47032
3753	28260	47019
3754	28261	47001
3755	28261	46982
3756	28268	46973
3757	28278	46969
3758	28284	46960
3759	28291	46952
3760	28295	46939
3761	28305	46935
3762	28315	46931
3763	28325	46927
3764	28332	46920
3765	28339	46911
3766	28345	46901
3767	28352	46893
3768	28353	46874
3769	28363	46871
3770	28371	46864
3771	28379	46857
3772	28388	46853
3773	28399	46850
3774	28403	46837
3775	28410	46829
3776	28416	46819
3777	28420	46806
3778	28425	46793
3779	28431	46784
3780	28438	46775
3781	28445	46768
3782	28449	46754
3783	28459	46751
3784	28466	46741
3785	28476	46738
3786	28480	46724
3787	28491	46723
3788	28497	46714
3789	28504	46704
3790	28513	46700
3791	28520	46691
3792	28529	46687
3793	28539	46683
3794	28549	46679
3795	28559	46675
3796	28565	46666
3797	28573	46659
3798	28579	46649
3799	28589	46646
3800	28596	46636
3801	28599	46623
3802	28610	46620
3803	28616	46611
3804	28623	46602
3805	28632	46597
3806	28637	46585
3807	28643	46576
3808	28650	46566
3809	28654	46554
3810	28661	46546
3811	28672	46543
3812	28678	46534
3813	28685	46525
3814	28692	46516
3815	28695	46503
3816	28702	46494
3817	28706	46481
3818	28713	46471
3819	28719	46462
3820	28728	46457
3821	28738	46454
3822	28743	46441
3823	28749	46431
3824	28756	46424
3825	28763	46414
3826	28766	46401
3827	28776	46397
3828	28784	46389
3829	28793	46385
3830	28797	46371
3831	28807	46367
3832	28816	46363
3833	28823	46354
3834	28832	46349
3835	28841	46345
3836	28851	46341
3837	28860	46336
3838	28864	46323
3839	28875	46320
3840	28879	46307
3841	28886	46299
3842	28887	46282
3843	28896	46276
3844	28906	46273
3845	28913	46263
3846	28920	46255
3847	28926	46246
3848	28933	46238
3849	28943	46234
3850	28953	46230
3851	28962	46226
3852	28970	46218
3853	28973	46204
3854	28977	46191
3855	28987	46188
3856	28991	46174
3857	28995	46160
3858	29002	46152
3859	29009	46143
3860	29012	46130
3861	29022	46126
3862	29032	46122
3863	29041	46117
3864	29048	46109
3865	29052	46096
3866	29059	46087
3867	29066	46080
3868	29073	46070
3869	29080	46062
3870	29090	46058
3871	29093	46045
3872	29103	46041
3873	29110	46032
3874	29119	46028
3875	29123	46014
3876	29133	46011
3877	29134	45993
3878	29140	45983
3879	29150	45980
3880	29157	45970
3881	29167	45967
3882	29176	45962
3883	29186	45959
3884	29193	45950
3885	29198	45938
3886	29207	45933
3887	29216	45929
3888	29229	45929
3889	29235	45920
3890	29239	45906
3891	29246	45898
3892	29256	45894
3893	29263	45886
3894	29272	45881
3895	29283	45879
3896	29290	45870
3897	29300	45867
3898	29306	45857
3899	29314	45850
3900	29323	45845
3901	29333	45841
3902	29339	45832
3903	29347	45824
3904	29351	45811
3905	29357	45802
3906	29364	45793
3907	29370	45784
3908	29380	45781
3909	29390	45776
3910	29400	45773
3911	29407	45764
3912	29408	45748
3913	29418	45743
3914	29422	45730
3915	29431	45726
3916	29438	45716
3917	29445	45708
3918	29451	45699
3919	29459	45692
3920	29465	45683
3921	29475	45679
3922	29482	45670
3923	29488	45660
3924	29496	45653
3925	29505	45649
3926	29510	45636
3927	29519	45632
3928	29529	45628
3929	29530	45611
3930	29540	45606
3931	29541	45589
3932	29545	45576
3933	29548	45562
3934	29552	45549
3935	29559	45541
3936	29568	45535
3937	29578	45532
3938	29585	45523
3939	29596	45521
3940	29602	45511
3941	29612	45508
3942	29616	45495
3943	29623	45487
3944	29630	45478
3945	29640	45474
3946	29644	45461
3947	29650	45452
3948	29657	45443
3949	29666	45438
3950	29676	45434
3951	29685	45429
3952	29692	45421
3953	29698	45411
3954	29709	45408
3955	29718	45403
3956	29722	45391
3957	29729	45382
3958	29733	45369
3959	29740	45361
3960	29746	45352
3961	29756	45348
3962	29760	45335
3963	29770	45332
3964	29777	45323
3965	29787	45319
3966	29794	45310
3967	29803	45306
3968	29810	45298
3969	29817	45288
3970	29824	45281
3971	29830	45272
3972	29835	45259
3973	29841	45250
3974	29851	45245
3975	29860	45241
3976	29866	45231
3977	29873	45223
3978	29877	45210
3979	29885	45203
3980	29895	45199
3981	29902	45191
3982	29912	45187
3983	29922	45183
3984	29929	45175
3985	29939	45171
3986	29949	45168
3987	29962	45169
3988	29973	45167
3989	29979	45156
3990	29989	45152
3991	30002	45154
3992	30016	45156
3993	30026	45153
3994	30036	45149
3995	30045	45143
3996	30056	45141
3997	30061	45129
3998	30069	45123
3999	30075	45113
4000	30085	45110
4001	30097	45108
4002	30105	45101
4003	30115	45098
4004	30121	45087
4005	30132	45085
4006	30141	45081
4007	30148	45071
4008	30157	45066
4009	30167	45063
4010	30181	45064
4011	30190	45060
4012	30205	45063
4013	30215	45060
4014	30221	45049
4015	30231	45045
4016	30238	45037
4017	30246	45031
4018	30262	45036
4019	30280	45043
4020	30290	45039
4021	30302	45039
4022	30306	45026
4023	30325	45035
4024	30341	45041
4025	30357	45046
4026	30366	45040
4027	30378	45039
4028	30385	45030
4029	30390	45020
4030	30398	45013
4031	30408	45008
4032	30418	45005
4033	30429	45003
4034	30436	44994
4035	30440	44982
4036	30446	44971
4037	30453	44963
4038	30461	44957
4039	30468	44948
4040	30476	44941
4041	30483	44933
4042	30494	44930
4043	30503	44926
4044	30511	44919
4045	30518	44910
4046	30522	44898
4047	30527	44886
4048	30535	44879
4049	30543	44873
4050	30548	44860
4051	30554	44852
4052	30565	44849
4053	30572	44841
4054	30582	44836
4055	30593	44834
4056	30597	44821
4057	30604	44812
4058	30612	44805
4059	30622	44802
4060	30633	44799
4061	30637	44786
4062	30642	44775
4063	30650	44768
4064	30661	44766
4065	30669	44759
4066	30670	44742
4067	30675	44731
4068	30682	44723
4069	30686	44710
4070	30697	44707
4071	30704	44699
4072	30715	44696
4073	30722	44688
4074	30731	44683
4075	30738	44675
4076	30745	44666
4077	30755	44662
4078	30762	44654
4079	30768	44645
4080	30779	44641
4081	30785	44632
4082	30793	44625
4083	30799	44615
4084	30807	44607
4085	30813	44598
4086	30820	44590
4087	30830	44585
4088	30837	44577
4089	30846	44573
4090	30854	44565
4091	30858	44553
4092	30868	44548
4093	30875	44541
4094	30884	44535
4095	30894	44531
4096	30901	44522
4097	30908	44515
4098	30915	44506
4099	30927	44505
4100	30937	44501
4101	30941	44488
4102	30950	44483
4103	30955	44471
4104	30964	44466
4105	30972	44459
4106	30978	44450
4107	30985	44442
4108	30989	44429
4109	30996	44420
4110	31003	44412
4111	31010	44403
4112	31016	44394
4113	31021	44382
4114	31030	44377
4115	31037	44369
4116	31038	44352
4117	31045	44343
4118	31052	44336
4119	31062	44331
4120	31069	44324
4121	31079	44320
4122	31090	44316
4123	31096	44307
4124	31101	44296
4125	31111	44291
4126	31118	44283
4127	31125	44275
4128	31133	44268
4129	31144	44265
4130	31154	44261
4131	31160	44252
4132	31171	44249
4133	31180	44244
4134	31188	44237
4135	31199	44234
4136	31206	44225
4137	31212	44216
4138	31220	44208
4139	31228	44203
4140	31236	44195
4141	31243	44186
4142	31253	44183
4143	31262	44177
4144	31267	44166
4145	31274	44158
4146	31275	44141
4147	31283	44134
4148	31292	44129
4149	31296	44117
4150	31303	44109
4151	31310	44100
4152	31315	44089
4153	31322	44081
4154	31335	44080
4155	31342	44071
4156	31342	44055
4157	31350	44047
4158	31357	44038
4159	31364	44030
4160	31365	44014
4161	31374	44008
4162	31382	44001
4163	31389	43993
4164	31397	43986
4165	31403	43977
4166	31410	43968
4167	31420	43964
4168	31429	43959
4169	31436	43950
4170	31440	43938
4171	31450	43934
4172	31459	43929
4173	31466	43921
4174	31470	43908
4175	31478	43900
4176	31485	43892
4177	31495	43888
4178	31502	43880
4179	31506	43867
4180	31513	43859
4181	31519	43850
4182	31526	43841
4183	31533	43833
4184	31539	43824
4185	31544	43812
4186	31548	43800
4187	31552	43787
4188	31555	43774
4189	31560	43763
4190	31569	43758
4191	31580	43754
4192	31586	43745
4193	31594	43738
4194	31601	43729
4195	31610	43724
4196	31614	43712
4197	31621	43703
4198	31628	43695
4199	31634	43686
4200	31638	43673
4201	31646	43666
4202	31650	43653
4203	31656	43644
4204	31664	43637
4205	31670	43628
4206	31679	43621
4207	31680	43605
4208	31687	43597
4209	31695	43590
4210	31698	43577
4211	31702	43564
4212	31712	43560
4213	31719	43551
4214	31728	43547
4215	31735	43538
4216	31742	43530
4217	31749	43521
4218	31752	43508
4219	31760	43501
4220	31766	43492
4221	31774	43484
4222	31780	43475
4223	31791	43471
4224	31798	43463
4225	31804	43454
4226	31815	43451
4227	31818	43438
4228	31829	43434
4229	31835	43425
4230	31843	43418
4231	31849	43409
4232	31857	43402
4233	31866	43396
4234	31873	43389
4235	31880	43380
4236	31886	43371
4237	31891	43360
4238	31896	43348
4239	31907	43345
4240	31913	43336
4241	31923	43332
4242	31930	43323
4243	31937	43315
4244	31944	43307
4245	31950	43298
4246	31955	43286
4247	31964	43281
4248	31968	43268
4249	31977	43264
4250	31988	43260
4251	31998	43256
4252	32005	43248
4253	32014	43243
4254	32022	43235
4255	32031	43230
4256	32041	43226
4257	32050	43221
4258	32055	43209
4259	32064	43203
4260	32074	43199
4261	32080	43190
4262	32085	43179
4263	32092	43170
4264	32095	43158
4265	32103	43150
4266	32107	43138
4267	32113	43129
4268	32118	43117
4269	32127	43112
4270	32137	43108
4271	32141	43095
4272	32150	43090
4273	32157	43081
4274	32166	43077
4275	32174	43069
4276	32184	43065
4277	32193	43060
4278	32203	43056
4279	32204	43040
4280	32211	43031
4281	32218	43023
4282	32227	43018
4283	32232	43006
4284	32236	42993
4285	32242	42984
4286	32246	42972
4287	32255	42967
4288	32262	42958
4289	32272	42954
4290	32282	42950
4291	32286	42938
4292	32292	42929
4293	32300	42921
4294	32310	42917
4295	32315	42906
4296	32316	42890
4297	32325	42885
4298	32333	42877
4299	32342	42872
4300	32345	42859
4301	32352	42851
4302	32356	42838
4303	32366	42834
4304	32372	42825
4305	32380	42817
4306	32387	42809
4307	32391	42797
4308	32395	42784
4309	32402	42777
4310	32411	42772
4311	32421	42767
4312	32425	42755
4313	32435	42751
4314	32444	42746
4315	32454	42741
4316	32464	42737
4317	32471	42728
4318	32477	42719
4319	32487	42714
4320	32493	42706
4321	32503	42700
4322	32509	42691
4323	32514	42680
4324	32521	42672
4325	32531	42668
4326	32535	42655
4327	32545	42651
4328	32548	42639
4329	32552	42626
4330	32556	42614
4331	32566	42609
4332	32572	42600
4333	32576	42588
4334	32580	42576
4335	32587	42567
4336	32594	42559
4337	32600	42550
4338	32604	42538
4339	32611	42530
4340	32615	42518
4341	32622	42509
4342	32629	42502
4343	32633	42489
4344	32640	42481
4345	32650	42476
4346	32659	42471
4347	32668	42466
4348	32678	42462
4349	32685	42453
4350	32688	42440
4351	32698	42436
4352	32705	42427
4353	32712	42419
4354	32719	42410
4355	32730	42407
4356	32736	42399
4357	32741	42388
4358	32748	42379
4359	32754	42370
4360	32761	42362
4361	32768	42353
4362	32775	42345
4363	32782	42337
4364	32792	42333
4365	32801	42327
4366	32805	42315
4367	32814	42310
4368	32821	42301
4369	32829	42294
4370	32830	42279
4371	32836	42270
4372	32844	42263
4373	32853	42257
4374	32863	42253
4375	32867	42240
4376	32877	42236
4377	32884	42228
4378	32894	42224
4379	32903	42218
4380	32910	42210
4381	32917	42201
4382	32925	42194
4383	32929	42183
4384	32936	42174
4385	32946	42170
4386	32952	42161
4387	32959	42153
4388	32969	42148
4389	32976	42140
4390	32982	42131
4391	32990	42123
4392	32999	42118
4393	33008	42113
4394	33017	42108
4395	33025	42100
4396	33031	42091
4397	33036	42080
4398	33044	42073
4399	33050	42064
4400	33060	42059
4401	33066	42050
4402	33074	42043
4403	33083	42037
4404	33090	42029
4405	33097	42021
4406	33104	42013
4407	33110	42004
4408	33120	41999
4409	33126	41990
4410	33136	41986
4411	33143	41978
4412	33147	41965
4413	33155	41959
4414	33159	41947
4415	33166	41938
4416	33176	41934
4417	33186	41929
4418	33192	41920
4419	33198	41911
4420	33208	41907
4421	33218	41902
4422	33225	41893
4423	33231	41885
4424	33240	41879
4425	33250	41875
4426	33257	41866
4427	33263	41857
4428	33268	41846
4429	33277	41840
4430	33284	41832
4431	33293	41827
4432	33300	41818
4433	33306	41810
4434	33313	41801
4435	33320	41793
4436	33329	41787
4437	33334	41776
4438	33343	41771
4439	33353	41767
4440	33360	41758
4441	33364	41747
4442	33368	41735
4443	33377	41729
4444	33387	41725
4445	33397	41720
4446	33401	41708
4447	33410	41703
4448	33414	41691
4449	33421	41683
4450	33431	41679
4451	33438	41670
4452	33442	41658
4453	33449	41650
4454	33459	41645
4455	33469	41641
4456	33478	41635
4457	33485	41627
4458	33494	41622
4459	33504	41617
4460	33514	41612
4461	33520	41603
4462	33526	41594
4463	33531	41583
4464	33537	41574
4465	33547	41570
4466	33554	41561
4467	33561	41554
4468	33568	41545
4469	33574	41536
4470	33584	41532
4471	33590	41523
4472	33600	41518
4473	33607	41509
4474	33617	41504
4475	33626	41500
4476	33636	41494
4477	33643	41487
4478	33647	41475
4479	33656	41469
4480	33666	41465
4481	33673	41456
4482	33683	41452
4483	33686	41440
4484	33694	41432
4485	33697	41419
4486	33706	41414
4487	33711	41402
4488	33714	41390
4489	33724	41385
4490	33731	41377
4491	33737	41368
4492	33745	41360
4493	33751	41352
4494	33755	41340
4495	33764	41334
4496	33768	41322
4497	33772	41310
4498	33782	41306
4499	33785	41293
4500	33795	41289
4501	33804	41283
4502	33815	41279
4503	33825	41275
4504	33831	41266
4505	33841	41261
4506	33850	41256
4507	33854	41244
4508	33862	41237
4509	33869	41228
4510	33879	41224
4511	33885	41215
4512	33895	41211
4513	33902	41202
4514	33912	41198
4515	33921	41192
4516	33925	41181
4517	33932	41172
4518	33935	41160
4519	33943	41152
4520	33950	41145
4521	33958	41137
4522	33965	41129
4523	33972	41121
4524	33979	41113
4525	33985	41103
4526	33992	41096
4527	33999	41087
4528	34008	41082
4529	34015	41073
4530	34022	41065
4531	34031	41060
4532	34038	41052
4533	34045	41043
4534	34048	41031
4535	34056	41023
4536	34065	41018
4537	34073	41010
4538	34082	41005
4539	34090	40998
4540	34099	40992
4541	34106	40985
4542	34113	40976
4543	34120	40968
4544	34130	40963
4545	34140	40959
4546	34147	40950
4547	34154	40943
4548	34161	40934
4549	34168	40926
4550	34172	40915
4551	34181	40909
4552	34189	40902
4553	34195	40893
4554	34203	40886
4555	34212	40880
4556	34219	40872
4557	34225	40863
4558	34229	40852
4559	34237	40844
4560	34241	40832
4561	34247	40824
4562	34255	40816
4563	34261	40807
4564	34265	40795
4565	34275	40791
4566	34285	40787
4567	34295	40781
4568	34302	40774
4569	34309	40765
4570	34309	40750
4571	34317	40742
4572	34321	40730
4573	34322	40715
4574	34328	40706
4575	34335	40698
4576	34344	40693
4577	34355	40688
4578	34361	40679
4579	34371	40675
4580	34378	40667
4581	34383	40656
4582	34391	40649
4583	34395	40637
4584	34405	40633
4585	34414	40628
4586	34418	40616
4587	34427	40610
4588	34435	40603
4589	34441	40594
4590	34449	40587
4591	34455	40578
4592	34459	40566
4593	34469	40562
4594	34473	40550
4595	34480	40542
4596	34485	40531
4597	34491	40522
4598	34499	40515
4599	34508	40509
4600	34512	40498
4601	34521	40493
4602	34529	40485
4603	34533	40473
4604	34539	40464
4605	34543	40453
4606	34550	40445
4607	34557	40436
4608	34561	40425
4609	34568	40417
4610	34572	40405
4611	34579	40397
4612	34585	40388
4613	34596	40384
4614	34605	40379
4615	34613	40372
4616	34622	40366
4617	34630	40359
4618	34633	40347
4619	34640	40338
4620	34647	40331
4621	34654	40322
4622	34661	40314
4623	34667	40305
4624	34671	40294
4625	34682	40290
4626	34686	40279
4627	34697	40275
4628	34701	40263
4629	34707	40254
4630	34712	40244
4631	34721	40238
4632	34726	40227
4633	34729	40215
4634	34736	40207
4635	34744	40200
4636	34753	40194
4637	34757	40183
4638	34764	40175
4639	34770	40166
4640	34778	40158
4641	34784	40150
4642	34796	40147
4643	34802	40138
4644	34810	40131
4645	34816	40122
4646	34824	40114
4647	34833	40109
4648	34840	40101
4649	34841	40086
4650	34852	40082
4651	34860	40076
4652	34869	40070
4653	34877	40063
4654	34886	40057
4655	34893	40049
4656	34900	40041
4657	34901	40026
4658	34908	40018
4659	34915	40010
4660	34923	40003
4661	34929	39994
4662	34935	39985
4663	34940	39975
4664	34950	39969
4665	34954	39958
4666	34963	39953
4667	34970	39944
4668	34980	39939
4669	34990	39935
4670	35000	39930
4671	35010	39926
4672	35017	39918
4673	35025	39911
4674	35029	39899
4675	35032	39887
4676	35043	39883
4677	35049	39874
4678	35060	39871
4679	35064	39859
4680	35074	39854
4681	35078	39842
4682	35084	39834
4683	35094	39829
4684	35104	39825
4685	35113	39819
4686	35121	39812
4687	35129	39805
4688	35133	39793
4689	35143	39789
4690	35149	39780
4691	35159	39775
4692	35166	39766
4693	35176	39762
4694	35182	39753
4695	35183	39738
4696	35188	39728
4697	35195	39720
4698	35205	39715
4699	35212	39707
4700	35219	39700
4701	35229	39695
4702	35234	39684
4703	35241	39676
4704	35245	39664
4705	35252	39657
4706	35253	39642
4707	35262	39636
4708	35272	39632
4709	35281	39626
4710	35286	39615
4711	35295	39610
4712	35305	39605
4713	35311	39596
4714	35322	39592
4715	35326	39581
4716	35337	39577
4717	35346	39571
4718	35354	39564
4719	35363	39558
4720	35373	39554
4721	35376	39542
4722	35384	39535
4723	35394	39530
4724	35402	39523
4725	35411	39517
4726	35418	39509
4727	35425	39501
4728	35436	39497
4729	35443	39489
4730	35448	39479
4731	35452	39467
4732	35458	39459
4733	35466	39451
4734	35472	39443
4735	35482	39438
4736	35489	39430
4737	35493	39418
4738	35500	39411
4739	35509	39405
4740	35517	39397
4741	35523	39389
4742	35534	39384
4743	35540	39376
4744	35548	39368
4745	35554	39360
4746	35558	39348
4747	35566	39341
4748	35575	39335
4749	35585	39331
4750	35589	39319
4751	35596	39312
4752	35600	39300
4753	35609	39295
4754	35616	39286
4755	35620	39275
4756	35627	39267
4757	35634	39259
4758	35645	39255
4759	35646	39240
4760	35655	39235
4761	35666	39231
4762	35672	39222
4763	35680	39215
4764	35689	39209
4765	35696	39201
4766	35705	39196
4767	35715	39191
4768	35716	39176
4769	35726	39172
4770	35736	39166
4771	35743	39159
4772	35747	39147
4773	35757	39142
4774	35767	39138
4775	35774	39130
4776	35781	39122
4777	35785	39111
4778	35795	39106
4779	35799	39095
