iter	RMSE
1667	21501.71061
1668	21499.38944
1669	21497.27894
1670	21495.17278
1671	21493.11155
1672	21492.74198
1673	21492.37649
1674	21489.06305
1675	21487.04986
1676	21485.01807
1677	21482.34659
1678	21479.9064
1679	21477.79074
1680	21471.48113
1681	21469.94228
1682	21467.92297
1683	21465.83866
1684	21459.73648
1685	21459.04545
1686	21452.64306
1687	21441.86988
1688	21438.3305
1689	21436.24332
1690	21434.42852
1691	21432.46284
1692	21431.1012
1693	21426.67566
1694	21423.93765
1695	21414.81006
1696	21413.95172
1697	21412.04348
1698	21410.25815
1699	21405.25425
1700	21403.34155
1701	21401.33154
1702	21398.42477
1703	21395.57105
1704	21395.16612
1705	21392.26321
1706	21391.08799
1707	21389.1714
1708	21386.67184
1709	21384.09858
1710	21383.4595
1711	21382.11379
1712	21377.59313
1713	21375.73133
1714	21371.36007
1715	21368.43968
1716	21368.22277
1717	21366.83149
1718	21366.15634
1719	21365.31154
1720	21365.11854
1721	21363.22736
1722	21361.29907
1723	21358.99263
1724	21357.4505
1725	21352.95215
1726	21350.25861
1727	21349.42001
1728	21349.06382
1729	21345.6457
1730	21344.0537
1731	21342.51946
1732	21339.03908
1733	21327.92303
1734	21325.15886
1735	21323.70834
1736	21322.23611
1737	21320.47022
1738	21319.05466
1739	21317.64445
1740	21313.4058
1741	21313.12966
1742	21311.72255
1743	21310.18181
1744	21308.95542
1745	21306.64523
1746	21305.23649
1747	21303.82938
1748	21301.96505
1749	21300.77362
1750	21298.76076
1751	21296.76307
1752	21290.75542
1753	21290.69855
1754	21289.60555
1755	21286.79532
1756	21286.67781
1757	21282.28121
1758	21281.06307
1759	21279.60424
1760	21279.49889
1761	21275.65967
1762	21275.30141
1763	21272.03836
1764	21271.59385
1765	21266.90946
1766	21265.30681
1767	21263.46625
1768	21262.08488
1769	21260.96156
1770	21254.73166
1771	21253.29874
1772	21250.45456
1773	21247.95924
1774	21247.85199
1775	21246.47502
1776	21239.27319
1777	21236.29855
1778	21234.07544
1779	21230.6273
1780	21229.7519
1781	21226.68906
1782	21225.61489
1783	21225.42661
1784	21220.2448
1785	21215.95511
1786	21210.40479
1787	21209.04397
1788	21198.49875
1789	21198.14105
1790	21197.73197
1791	21195.49533
1792	21192.19088
1793	21191.89212
1794	21188.62106
1795	21183.18201
1796	21182.10317
1797	21182.00261
1798	21180.87485
1799	21177.58299
1800	21176.39973
1801	21173.94712
1802	21171.599
1803	21168.15616
1804	21166.99628
1805	21166.65829
1806	21166.3066
1807	21160.29996
1808	21157.0616
1809	21156.74042
1810	21154.31613
1811	21152.80588
1812	21147.04776
1813	21143.96498
1814	21141.80015
1815	21140.13836
1816	21137.26864
1817	21135.08461
1818	21133.21664
1819	21133.11171
1820	21131.1894
1821	21129.32537
1822	21126.62541
1823	21124.29902
1824	21119.19384
1825	21118.89819
1826	21117.0591
1827	21114.41977
1828	21114.09645
1829	21110.97966
1830	21108.75441
1831	21107.58624
1832	21104.48854
1833	21099.81182
1834	21091.90699
1835	21089.80049
1836	21088.84553
1837	21088.53349
1838	21085.9437
1839	21084.62226
1840	21082.86579
1841	21081.10753
1842	21077.3522
1843	21076.24192
1844	21074.92535
1845	21073.1742
1846	21070.99311
1847	21064.22343
1848	21062.66505
1849	21061.28758
1850	21059.46596
1851	21058.09176
1852	21054.28222
1853	21052.92335
1854	21051.6174
1855	21049.32777
1856	21048.0216
1857	21046.88269
1858	21045.57907
1859	21043.69628
1860	21043.369
1861	21036.67139
1862	21035.26478
1863	21033.53536
1864	21032.23806
1865	21030.94222
1866	21028.57051
1867	21027.4404
1868	21026.82958
1869	21025.55141
1870	21023.03466
1871	21017.79995
1872	21016.5127
1873	21014.72625
1874	21010.99201
1875	21010.69721
1876	21010.60196
1877	21008.75537
1878	21008.43473
1879	21006.67009
1880	21005.57665
1881	21002.49194
1882	21001.76144
1883	20999.99855
1884	20998.72075
1885	20994.85499
1886	20992.25008
1887	20990.65297
1888	20988.87487
1889	20985.88541
1890	20978.94617
1891	20977.88081
1892	20977.56741
1893	20974.53435
1894	20970.05051
1895	20969.72368
1896	20969.33387
1897	20967.16767
1898	20962.35985
1899	20961.09001
1900	20960.77402
1901	20953.39532
1902	20952.79585
1903	20951.69392
1904	20949.93054
1905	20946.21905
1906	20945.91793
1907	20945.59347
1908	20944.59965
1909	20942.76733
1910	20941.40811
1911	20939.61353
1912	20937.81871
1913	20937.36006
1914	20935.78912
1915	20933.90348
1916	20926.99247
1917	20921.64083
1918	20919.89103
1919	20918.01914
1920	20911.63023
1921	20910.64473
1922	20905.48603
1923	20901.2736
1924	20899.12452
1925	20897.84071
1926	20897.64917
1927	20889.25294
1928	20884.84307
1929	20884.53146
1930	20883.44598
1931	20880.52393
1932	20878.8132
1933	20877.15622
1934	20875.75976
1935	20874.10634
1936	20872.8302
1937	20871.18004
1938	20868.55018
1939	20866.511
1940	20864.86348
1941	20863.6016
1942	20863.05999
1943	20860.64237
1944	20859.9721
1945	20859.71868
1946	20858.56049
1947	20857.2947
1948	20856.72732
1949	20853.33445
1950	20853.18608
1951	20851.9182
1952	20851.59953
1953	20850.3652
1954	20849.13028
1955	20847.74852
1956	20846.04102
1957	20839.63219
1958	20839.07304
1959	20837.44398
1960	20836.88622
1961	20834.51222
1962	20834.36772
1963	20832.81596
1964	20825.12915
1965	20823.44081
1966	20822.02445
1967	20819.39817
1968	20818.44357
1969	20817.38154
1970	20815.65711
1971	20812.78222
1972	20807.70744
1973	20807.55874
1974	20807.40983
1975	20797.94093
1976	20797.38419
1977	20797.20151
1978	20788.22316
1979	20786.49787
1980	20784.88978
1981	20782.58698
1982	20782.03848
1983	20774.17393
1984	20772.95395
1985	20769.1656
1986	20768.61828
1987	20767.751
1988	20767.58175
1989	20766.53013
1990	20757.03854
1991	20755.3613
1992	20753.68547
1993	20751.93246
1994	20750.71953
1995	20749.39617
1996	20747.79788
1997	20747.25409
1998	20740.89496
1999	20740.75773
2000	20740.59519
2001	20739.27781
2002	20738.73568
2003	20738.2999
2004	20738.11878
2005	20737.57774
2006	20735.98113
2007	20735.03818
2008	20734.90724
2009	20733.79117
2010	20732.92248
2011	20729.9445
2012	20729.77096
2013	20727.13479
2014	20726.59154
2015	20725.00645
2016	20724.83904
2017	20723.18505
2018	20722.62884
2019	20722.09256
2020	20720.44121
2021	20718.11057
2022	20716.53363
2023	20714.76392
2024	20714.6315
2025	20713.84024
2026	20713.71457
2027	20713.58908
2028	20711.94546
2029	20711.11629
2030	20709.55272
2031	20709.42209
2032	20708.8857
2033	20708.64834
2034	20707.0113
2035	20706.21911
2036	20702.70225
2037	20701.09015
2038	20700.07205
2039	20698.9549
2040	20698.73034
2041	20698.58501
2042	20698.27391
2043	20696.71576
2044	20696.18785
2045	20695.33635
2046	20695.19635
2047	20692.68322
2048	20691.04538
2049	20684.54322
2050	20684.41838
2051	20682.78179
2052	20682.25615
2053	20682.12596
2054	20681.95344
2055	20680.0149
2056	20678.76145
2057	20674.0096
2058	20671.87622
2059	20671.34998
2060	20665.8336
2061	20664.2917
2062	20661.97389
2063	20660.3621
2064	20659.36598
2065	20656.92978
2066	20656.80085
2067	20655.62836
2068	20655.49687
2069	20654.97509
2070	20653.44086
2071	20652.91956
2072	20652.5521
2073	20650.37436
2074	20648.8442
2075	20647.3163
2076	20646.3182
2077	20644.72173
2078	20641.53322
2079	20632.57936
2080	20632.04323
2081	20629.2284
2082	20628.70377
2083	20623.14029
2084	20622.05783
2085	20621.93067
2086	20620.33875
2087	20619.81959
2088	20618.23071
2089	20616.68349
2090	20615.07881
2091	20613.57413
2092	20612.66205
2093	20611.25642
2094	20610.10487
2095	20608.06662
2096	20601.308
2097	20599.73366
2098	20598.58648
2099	20598.07581
2100	20592.30584
2101	20591.48118
2102	20583.75283
2103	20582.09135
2104	20581.58133
2105	20576.72859
2106	20570.41579
2107	20568.34814
2108	20567.83982
2109	20566.27346
2110	20556.45993
2111	20556.29019
2112	20555.78247
2113	20555.66327
2114	20555.54549
2115	20553.12296
2116	20546.452
2117	20544.96737
2118	20544.46125
2119	20535.28717
2120	20534.84087
2121	20534.33567
2122	20533.83081
2123	20533.06383
2124	20532.65965
2125	20530.65935
2126	20530.54477
2127	20522.92785
2128	20522.8102
2129	20522.00127
2130	20517.68254
2131	20517.56878
2132	20517.44694
2133	20517.33371
2134	20516.89888
2135	20516.76249
2136	20511.03272
2137	20510.52974
2138	20508.86969
2139	20508.36822
2140	20508.24808
2141	20507.50492
2142	20505.84458
2143	20503.79824
2144	20503.68615
2145	20503.18653
2146	20503.04347
2147	20502.54416
2148	20500.99801
2149	20499.35028
2150	20498.85203
2151	20498.61112
2152	20496.42933
2153	20495.90887
2154	20495.4017
2155	20495.24875
2156	20494.75156
2157	20494.62971
2158	20494.51172
2159	20492.2193
2160	20490.75633
2161	20490.63694
2162	20489.10488
2163	20479.88984
2164	20478.64069
2165	20475.3472
2166	20475.23457
2167	20471.50792
2168	20470.04568
2169	20468.51909
2170	20468.3522
2171	20467.85613
2172	20467.74518
2173	20466.31991
2174	20466.11673
2175	20465.99577
2176	20465.50507
2177	20465.39175
2178	20464.96538
2179	20463.31378
2180	20463.164
2181	20463.01802
2182	20458.47723
2183	20458.35159
2184	20458.24028
2185	20458.12014
2186	20456.16782
2187	20449.15256
2188	20448.65945
2189	20448.17096
2190	20448.05349
2191	20447.55538
2192	20444.9044
2193	20444.4158
2194	20444.29906
2195	20442.85625
2196	20442.43255
2197	20441.08101
2198	20439.57629
2199	20438.14052
2200	20436.91004
2201	20434.88514
2202	20433.77134
2203	20432.31024
2204	20432.19253
2205	20431.25771
2206	20431.14066
2207	20431.02334
2208	20425.55985
2209	20425.12566
2210	20419.05935
2211	20412.84358
2212	20412.36087
2213	20411.64207
2214	20410.0505
2215	20409.66588
2216	20409.1677
2217	20408.08996
2218	20407.60434
2219	20407.21155
2220	20405.88603
2221	20396.62761
2222	20396.10379
2223	20394.69112
2224	20393.76902
2225	20387.98446
2226	20382.04662
2227	20381.93287
2228	20381.8238
2229	20380.06427
2230	20379.58816
2231	20378.27067
2232	20377.79475
2233	20377.68095
2234	20376.6188
2235	20376.50664
2236	20374.99501
2237	20373.56615
2238	20371.87306
2239	20371.76071
2240	20370.70105
2241	20369.93404
2242	20368.4715
2243	20368.34866
2244	20361.67582
2245	20360.2155
2246	20359.74298
2247	20355.2594
2248	20353.26322
2249	20352.95172
2250	20351.93559
2251	20351.02991
2252	20350.55783
2253	20350.08796
2254	20348.63517
2255	20345.8496
2256	20341.26644
2257	20341.15255
2258	20339.78187
2259	20338.28932
2260	20337.82134
2261	20337.40949
2262	20335.85141
2263	20335.38203
2264	20334.91003
2265	20331.52293
2266	20331.40666
2267	20328.53237
2268	20327.15843
2269	20327.04996
2270	20326.94259
2271	20326.18198
2272	20324.87978
2273	20322.98411
2274	20321.43514
2275	20321.31116
2276	20319.87357
2277	20313.76419
2278	20308.96744
2279	20307.10663
2280	20306.57479
2281	20306.11101
2282	20305.84218
2283	20304.40926
2284	20298.61535
2285	20298.15207
2286	20297.6815
2287	20297.21909
2288	20296.33739
2289	20296.22118
2290	20295.34045
2291	20293.02005
2292	20292.13653
2293	20290.81881
2294	20290.56286
2295	20290.43312
2296	20287.63906
2297	20286.10017
2298	20285.22729
2299	20279.25906
2300	20278.98405
2301	20277.96265
2302	20276.626
2303	20276.31727
2304	20274.97321
2305	20273.59661
2306	20272.50582
2307	20269.00202
2308	20266.6299
2309	20257.48996
2310	20257.03072
2311	20255.35943
2312	20252.93609
2313	20250.82158
2314	20249.73451
2315	20248.2402
2316	20246.75927
2317	20240.95536
2318	20240.47505
2319	20238.98166
2320	20237.6606
2321	20236.1793
2322	20234.85112
2323	20233.52498
2324	20232.69506
2325	20232.57323
2326	20229.21776
2327	20227.07571
2328	20225.64533
2329	20225.5249
2330	20224.13301
2331	20222.98233
2332	20216.78369
2333	20215.60382
2334	20212.40918
2335	20210.31487
2336	20209.63642
2337	20207.58894
2338	20206.32586
2339	20206.21343
2340	20205.76008
2341	20200.42136
2342	20199.33175
2343	20198.0333
2344	20196.21213
2345	20195.55108
2346	20187.68552
2347	20185.43461
2348	20183.98007
2349	20181.55778
2350	20169.42281
2351	20169.19994
2352	20165.82405
2353	20164.97991
2354	20157.02844
2355	20156.37325
2356	20154.90873
2357	20148.6112
2358	20147.30703
2359	20145.93328
2360	20144.11597
2361	20143.71034
2362	20142.93101
2363	20142.89703
2364	20142.75994
2365	20142.38218
2366	20141.72822
2367	20138.84226
2368	20138.71427
2369	20128.28969
2370	20127.61023
2371	20127.15976
2372	20122.81838
2373	20121.52523
2374	20119.26471
2375	20113.35905
2376	20113.23006
2377	20112.78172
2378	20110.93386
2379	20109.53282
2380	20108.82162
2381	20108.68743
2382	20105.62287
2383	20103.39415
2384	20095.64874
2385	20090.15157
2386	20088.8625
2387	20087.50408
2388	20080.95257
2389	20079.6359
2390	20079.30176
2391	20076.3843
2392	20074.78457
2393	20073.31594
2394	20073.07504
2395	20072.24672
2396	20071.87419
2397	20071.15656
2398	20069.19645
2399	20066.59717
2400	20066.15951
2401	20066.04488
2402	20063.61171
2403	20062.56007
2404	20058.94059
2405	20057.78014
2406	20057.10663
2407	20056.98817
2408	20047.15327
2409	20046.04439
2410	20045.92695
2411	20040.23383
2412	20039.7955
2413	20038.04121
2414	20037.08412
2415	20035.74486
2416	20034.26748
2417	20028.63095
2418	20028.19772
2419	20027.8818
2420	20027.0683
2421	20021.8268
2422	20021.38958
2423	20020.57586
2424	20020.13552
2425	20018.73413
2426	20010.42731
2427	20007.71788
2428	20007.61013
2429	20006.66355
2430	20006.22375
2431	20004.88842
2432	20003.63129
2433	20002.99987
2434	19999.64409
2435	19998.17632
2436	19996.92266
2437	19996.81259
2438	19989.91523
2439	19989.44546
2440	19988.04048
2441	19986.39576
2442	19985.65052
2443	19984.17887
2444	19982.89989
2445	19981.62297
2446	19980.1713
2447	19978.85534
2448	19977.45507
2449	19976.59943
2450	19976.49307
2451	19976.27543
2452	19972.91815
2453	19971.98574
2454	19966.06948
2455	19965.75868
2456	19965.13409
2457	19964.70527
2458	19963.33713
2459	19958.32985
2460	19956.57144
2461	19955.64347
2462	19955.02373
2463	19953.59708
2464	19953.16945
2465	19952.05958
2466	19948.0008
2467	19946.83195
2468	19945.61409
2469	19936.93646
2470	19925.49718
2471	19923.95836
2472	19922.31674
2473	19921.08994
2474	19912.60453
2475	19912.3774
2476	19908.97561
2477	19905.97872
2478	19903.31771
2479	19902.53233
2480	19899.99163
2481	19894.9068
2482	19885.20123
2483	19884.29133
2484	19880.87463
2485	19879.58399
2486	19878.66966
2487	19877.31707
2488	19875.54541
2489	19874.42054
2490	19873.69536
2491	19872.91866
2492	19871.70842
2493	19870.37511
2494	19869.35363
2495	19868.53016
2496	19866.81211
2497	19865.59365
2498	19864.61595
2499	19857.09983
2500	19855.82153
2501	19853.96697
2502	19853.63026
2503	19853.26652
2504	19852.49557
2505	19847.20765
2506	19847.01807
2507	19845.69875
2508	19844.91342
2509	19844.79968
2510	19844.48407
2511	19843.40134
2512	19843.13129
2513	19840.77205
2514	19834.84307
2515	19832.63627
2516	19831.31614
2517	19824.81353
2518	19823.07178
2519	19820.47777
2520	19813.74939
2521	19810.2473
2522	19804.59452
2523	19797.6479
2524	19791.34571
2525	19790.45241
2526	19789.32942
2527	19786.08231
2528	19782.2027
2529	19782.10309
2530	19780.79366
2531	19779.48656
2532	19779.25763
2533	19778.36697
2534	19777.48946
2535	19777.20504
2536	19775.23088
2537	19773.57384
2538	19772.32257
2539	19770.40779
2540	19769.65133
2541	19767.83395
2542	19766.80667
2543	19765.51166
2544	19765.09195
2545	19764.3331
2546	19763.9221
2547	19761.08393
2548	19758.60904
2549	19751.24416
2550	19750.20444
2551	19749.05529
2552	19747.75384
2553	19746.46701
2554	19744.16852
2555	19742.19056
2556	19740.03943
2557	19739.17246
2558	19734.61934
2559	19733.27923
2560	19732.05153
2561	19724.97565
2562	19724.82895
2563	19721.50055
2564	19716.71991
2565	19716.30377
2566	19714.92882
2567	19714.61549
2568	19713.74071
2569	19712.45467
2570	19711.85014
2571	19710.57827
2572	19708.80704
2573	19699.2105
2574	19698.03613
2575	19689.12316
2576	19687.70049
2577	19684.37696
2578	19683.41715
2579	19682.17682
2580	19677.67989
2581	19674.7291
2582	19673.45775
2583	19671.35385
2584	19669.86871
2585	19669.45745
2586	19668.62495
2587	19667.59531
2588	19667.23557
2589	19666.6317
2590	19664.652
2591	19663.0536
2592	19662.64793
2593	19661.32645
2594	19657.50704
2595	19656.61298
2596	19655.36179
2597	19654.41605
2598	19650.06776
2599	19649.21745
2600	19648.51021
2601	19647.3062
2602	19647.05836
2603	19646.21106
2604	19642.40959
2605	19639.75412
2606	19638.45701
2607	19633.43977
2608	19629.17677
2609	19624.70845
2610	19621.49315
2611	19621.2375
2612	19620.39019
2613	19617.9322
2614	19614.41701
2615	19613.4159
2616	19612.34194
2617	19611.61313
2618	19610.87587
2619	19609.75691
2620	19608.35105
2621	19608.20576
2622	19607.22498
2623	19605.32689
2624	19604.37134
2625	19603.53558
2626	19602.94466
2627	19600.89528
2628	19600.68316
2629	19598.45809
2630	19597.05287
2631	19593.20064
2632	19592.06404
2633	19591.22623
2634	19589.9433
2635	19589.22327
2636	19588.60788
2637	19587.49845
2638	19585.39203
2639	19583.58754
2640	19582.37977
2641	19580.08101
2642	19579.49236
2643	19577.91337
2644	19574.83922
2645	19573.78295
2646	19571.71473
2647	19564.87957
2648	19563.95111
2649	19563.62691
2650	19562.20704
2651	19560.06096
2652	19558.86553
2653	19557.83667
2654	19556.81783
2655	19555.23561
2656	19554.57014
2657	19551.93753
2658	19545.22927
2659	19544.46766
2660	19540.19561
2661	19539.29518
2662	19536.85961
2663	19536.1501
2664	19534.45076
2665	19533.80043
2666	19526.52387
2667	19525.33971
2668	19522.95567
2669	19517.40219
2670	19516.38081
2671	19514.30915
2672	19513.73315
2673	19513.53345
2674	19512.98162
2675	19511.90539
2676	19509.19184
2677	19503.40878
2678	19502.46075
2679	19501.74831
2680	19500.52493
2681	19499.63465
2682	19497.71079
2683	19496.48015
2684	19496.34659
2685	19495.54332
2686	19492.44661
2687	19488.76618
2688	19487.97663
2689	19486.80718
2690	19485.24437
2691	19480.02226
2692	19479.82359
2693	19479.03088
2694	19475.03079
2695	19473.81206
2696	19472.23936
2697	19471.97192
2698	19468.99752
2699	19464.26998
2700	19459.88444
2701	19458.66569
2702	19451.26656
2703	19450.8847
2704	19449.79771
2705	19447.83633
2706	19446.96097
2707	19444.87177
2708	19443.93794
2709	19443.75963
2710	19440.32273
2711	19434.15739
2712	19428.95154
2713	19428.05443
2714	19426.97201
2715	19424.77814
2716	19420.36114
2717	19419.15265
2718	19417.76236
2719	19414.83292
2720	19413.75592
2721	19412.3808
2722	19410.39017
2723	19401.22583
2724	19400.02195
2725	19393.79298
2726	19393.4622
2727	19393.19254
2728	19388.94434
2729	19388.38627
2730	19386.7519
2731	19385.15364
2732	19383.79593
2733	19383.02442
2734	19382.01152
2735	19380.71961
2736	19379.57647
2737	19377.49179
2738	19374.58635
2739	19371.32874
2740	19371.24004
2741	19365.67318
2742	19364.59228
2743	19364.21386
2744	19360.40969
2745	19360.28778
2746	19360.17298
2747	19359.03735
2748	19356.46118
2749	19354.00177
2750	19351.01841
2751	19350.27432
2752	19349.61985
2753	19348.44589
2754	19348.31336
2755	19343.55803
2756	19340.55202
2757	19339.78818
2758	19338.59699
2759	19336.67933
2760	19333.28577
2761	19330.76578
2762	19329.98192
2763	19325.35579
2764	19324.32059
2765	19323.67149
2766	19315.70759
2767	19313.70218
2768	19312.58625
2769	19308.96307
2770	19308.09662
2771	19298.43008
2772	19297.34559
2773	19293.12585
2774	19289.17613
2775	19286.87529
2776	19279.98356
2777	19278.81492
2778	19277.49886
2779	19276.35115
2780	19274.0765
2781	19273.42026
2782	19271.52948
2783	19266.89547
2784	19263.19521
2785	19262.04453
2786	19258.75403
2787	19255.31117
2788	19254.24114
2789	19254.10612
2790	19253.35319
2791	19252.46288
2792	19247.49643
2793	19246.10552
2794	19245.9608
2795	19241.02447
2796	19239.54346
2797	19234.06258
2798	19233.23109
2799	19227.88001
2800	19221.28901
2801	19220.53713
2802	19214.77741
2803	19212.15851
2804	19207.96725
2805	19204.60315
2806	19204.02963
2807	19201.51664
2808	19192.09147
2809	19191.21623
2810	19190.46871
2811	19187.96072
2812	19186.46319
2813	19185.81026
2814	19184.7095
2815	19183.68161
2816	19182.30328
2817	19177.7564
2818	19177.63729
2819	19174.98537
2820	19172.11125
2821	19166.86291
2822	19166.76196
2823	19165.19553
2824	19159.41475
2825	19158.47379
2826	19156.00482
2827	19155.88116
2828	19151.377
2829	19149.96716
2830	19149.67902
2831	19143.68238
2832	19142.59693
2833	19141.98721
2834	19140.87211
2835	19139.12998
2836	19137.68641
2837	19136.23511
2838	19131.38299
2839	19127.77181
2840	19126.84785
2841	19125.77692
2842	19123.40762
2843	19123.16804
2844	19122.26096
2845	19115.12324
2846	19114.47196
2847	19114.11909
2848	19108.38262
2849	19107.69254
2850	19101.33038
2851	19096.73215
2852	19094.2598
2853	19093.40809
2854	19093.28688
2855	19091.10214
2856	19089.99412
2857	19087.30171
2858	19083.95657
2859	19081.22005
2860	19080.06507
2861	19079.1395
2862	19072.81292
2863	19072.28273
2864	19070.26037
2865	19070.16873
2866	19062.72367
2867	19060.03442
2868	19053.82711
2869	19049.98492
2870	19049.89153
2871	19046.59952
2872	19044.8052
2873	19043.80688
2874	19039.41702
2875	19035.70544
2876	19034.97895
2877	19031.37422
2878	19030.45737
2879	19025.15876
2880	19024.41666
2881	19023.32138
2882	19014.46371
2883	19013.41695
2884	19009.09124
2885	19009.00243
2886	19008.29725
2887	19007.23366
2888	19006.39687
2889	19006.0129
2890	19000.39258
2891	19000.30264
2892	18999.58088
2893	18996.67913
2894	18992.23116
2895	18991.9799
2896	18991.86746
2897	18988.18874
2898	18987.96735
2899	18986.9195
2900	18983.39035
2901	18981.17713
2902	18980.96787
2903	18976.146
2904	18975.74013
2905	18968.80419
2906	18967.71239
2907	18965.33388
2908	18963.6154
2909	18963.4355
2910	18960.65585
2911	18959.68211
2912	18957.33284
2913	18956.28334
2914	18955.3444
2915	18954.62625
2916	18952.26984
2917	18950.81547
2918	18944.92399
2919	18944.09846
2920	18942.60055
2921	18941.90572
2922	18940.91615
2923	18940.58798
2924	18940.36866
2925	18939.68936
2926	18939.57188
2927	18935.50037
2928	18934.03333
2929	18933.13441
2930	18929.01811
2931	18928.93668
2932	18927.49087
2933	18926.56717
2934	18919.19023
2935	18918.51844
2936	18918.19279
2937	18912.37041
2938	18911.29122
2939	18910.87318
2940	18909.93211
2941	18905.59644
2942	18905.50886
2943	18904.79433
2944	18903.72341
2945	18898.94794
2946	18896.25032
2947	18895.63195
2948	18886.76049
2949	18886.13764
2950	18884.72068
2951	18884.43773
2952	18881.69034
2953	18876.2507
2954	18871.89537
2955	18868.95835
2956	18867.77855
2957	18866.7567
2958	18865.47253
2959	18865.33562
2960	18864.04013
2961	18863.08948
2962	18862.51202
2963	18856.7431
2964	18850.28621
2965	18846.3357
2966	18846.16964
2967	18845.22047
2968	18844.16926
2969	18839.95725
2970	18839.8734
2971	18835.87367
2972	18833.34506
2973	18832.47902
2974	18831.122
2975	18826.81986
2976	18822.81971
2977	18822.22096
2978	18822.03134
2979	18820.92838
2980	18820.07333
2981	18818.2793
2982	18817.41731
2983	18816.62368
2984	18815.46585
2985	18814.98834
2986	18814.80808
2987	18812.95625
2988	18808.14953
2989	18807.48697
2990	18806.82113
2991	18806.13104
2992	18805.38351
2993	18804.35762
2994	18801.85771
2995	18800.78874
2996	18800.01197
2997	18799.03612
2998	18798.85661
2999	18792.82795
3000	18791.12307
3001	18789.20183
3002	18788.6096
3003	18786.25819
3004	18782.08774
3005	18781.75166
3006	18780.75965
3007	18778.19939
3008	18771.15547
3009	18770.26087
3010	18768.52962
3011	18768.02572
3012	18767.36483
3013	18766.85322
3014	18764.85384
3015	18764.19809
3016	18761.64186
3017	18757.94343
3018	18756.92856
3019	18755.75812
3020	18753.60744
3021	18749.7859
3022	18747.476
3023	18743.97477
3024	18743.2404
3025	18741.9026
3026	18741.42939
3027	18740.1015
3028	18738.22197
3029	18737.21285
3030	18736.59786
3031	18734.11664
3032	18731.51146
3033	18731.26031
3034	18730.29643
3035	18729.79654
3036	18728.2827
3037	18726.73965
3038	18726.15499
3039	18721.87888
3040	18720.95803
3041	18720.3059
3042	18717.00199
3043	18716.13555
3044	18715.88352
3045	18715.12657
3046	18713.80397
3047	18709.43001
3048	18709.33585
3049	18708.02769
3050	18704.72095
3051	18704.18974
3052	18701.38403
3053	18701.31929
3054	18699.62074
3055	18699.38941
3056	18698.00707
3057	18697.41506
3058	18697.3008
3059	18696.31435
3060	18695.58952
3061	18694.1447
3062	18693.51242
3063	18689.78973
3064	18688.83636
3065	18687.84057
3066	18687.33452
3067	18686.69671
3068	18686.58803
3069	18685.9998
3070	18685.47058
3071	18683.85739
3072	18683.22318
3073	18682.33842
3074	18682.1786
3075	18681.46266
3076	18681.29426
3077	18674.09841
3078	18672.48605
3079	18672.32563
3080	18667.02899
3081	18666.50752
3082	18665.60413
3083	18664.63413
3084	18663.73021
3085	18663.54756
3086	18662.98916
3087	18662.87773
3088	18661.89165
3089	18661.56683
3090	18660.01077
3091	18659.27241
3092	18655.55569
3093	18653.30111
3094	18652.8532
3095	18651.81293
3096	18650.81986
3097	18646.91751
3098	18645.91764
3099	18645.40406
3100	18644.12239
3101	18643.0576
3102	18639.90337
3103	18636.36105
3104	18631.97104
3105	18631.09542
3106	18631.0133
3107	18629.71381
3108	18625.98627
3109	18625.85228
3110	18622.38491
3111	18620.31925
3112	18619.51116
3113	18617.17203
3114	18615.88298
3115	18615.26267
3116	18613.76576
3117	18613.67756
3118	18612.71286
3119	18612.52256
3120	18607.31946
3121	18606.3535
3122	18605.45058
3123	18605.00039
3124	18604.91796
3125	18604.84107
3126	18600.65114
3127	18599.21828
3128	18597.14947
3129	18596.48413
3130	18595.73386
3131	18595.18924
3132	18594.92172
3133	18591.62785
3134	18589.05095
3135	18588.93163
3136	18584.3698
3137	18583.39939
3138	18583.22847
3139	18582.73287
3140	18580.59836
3141	18580.51339
3142	18576.51645
3143	18576.02266
3144	18575.89319
3145	18575.5585
3146	18575.40239
3147	18574.56887
3148	18572.81217
3149	18572.08803
3150	18570.98841
3151	18570.53392
3152	18569.56653
3153	18569.23179
3154	18568.35425
3155	18565.08842
3156	18564.19597
3157	18563.32874
3158	18560.95746
3159	18559.49401
3160	18559.32797
3161	18558.64827
3162	18557.99457
3163	18557.62315
3164	18556.73111
3165	18553.53326
3166	18552.66495
3167	18551.80291
3168	18551.50743
3169	18549.60835
3170	18548.9988
3171	18548.82854
3172	18548.1493
3173	18546.23288
3174	18545.53111
3175	18545.42222
3176	18544.8003
3177	18544.51166
3178	18542.59125
3179	18542.29639
3180	18540.28596
3181	18538.51134
3182	18538.21989
3183	18537.00339
3184	18532.15496
3185	18532.07694
3186	18530.38746
3187	18529.71677
3188	18527.39326
3189	18526.47017
3190	18524.78957
3191	18521.53855
3192	18521.00621
3193	18520.84918
3194	18520.7162
3195	18519.10508
3196	18518.50701
3197	18518.33762
3198	18509.66799
3199	18509.55691
3200	18506.3557
3201	18505.72939
3202	18500.79442
3203	18500.03422
3204	18496.80614
3205	18495.90472
3206	18495.30574
3207	18494.64598
3208	18493.06077
3209	18486.41658
3210	18484.02374
3211	18483.43934
3212	18481.0188
3213	18478.55222
3214	18476.81207
3215	18470.95099
3216	18469.71949
3217	18469.0621
3218	18468.4847
3219	18467.72346
3220	18467.12921
3221	18463.55652
3222	18461.6501
