iter	RMSE
1666	68.24407834
1667	68.24362349
1668	68.24312016
1669	68.24283473
1670	68.23991616
1671	68.23958501
1672	68.23910426
1673	68.2390319
1674	68.23578732
1675	68.23546411
1676	68.23319343
1677	68.23267357
1678	68.23247933
1679	68.2319693
1680	68.23097185
1681	68.22980696
1682	68.22938138
1683	68.22069668
1684	68.22036355
1685	68.21407215
1686	68.21292806
1687	68.2123058
1688	68.21130819
1689	68.21080643
1690	68.20942848
1691	68.20927695
1692	68.2066635
1693	68.19925718
1694	68.19192492
1695	68.19131148
1696	68.19118965
1697	68.19066412
1698	68.19056715
1699	68.18997312
1700	68.18980665
1701	68.17275867
1702	68.17255311
1703	68.16566511
1704	68.16547521
1705	68.16101334
1706	68.16059959
1707	68.16009775
1708	68.15943544
1709	68.15911707
1710	68.15874052
1711	68.15228732
1712	68.1482538
1713	68.14795624
1714	68.14746252
1715	68.13632793
1716	68.11770393
1717	68.11738535
1718	68.11424252
1719	68.11226346
1720	68.10208929
1721	68.09737685
1722	68.09709798
1723	68.09499752
1724	68.09457383
1725	68.09308154
1726	68.09266724
1727	68.09206675
1728	68.08816727
1729	68.08667224
1730	68.08624503
1731	68.0856415
1732	68.08498238
1733	68.07798078
1734	68.07684718
1735	68.07629809
1736	68.07592491
1737	68.07006822
1738	68.06664122
1739	68.05669139
1740	68.05656589
1741	68.05570783
1742	68.05516444
1743	68.05502646
1744	68.05251602
1745	68.05202987
1746	68.05019852
1747	68.04317891
1748	68.04151236
1749	68.04040338
1750	68.03973398
1751	68.03827189
1752	68.0314371
1753	68.03089299
1754	68.03026831
1755	68.0219188
1756	68.02155567
1757	68.02105039
1758	68.02045334
1759	68.02008983
1760	68.01731266
1761	68.01662405
1762	68.01613563
1763	68.01549966
1764	68.01202174
1765	68.00908854
1766	68.00408654
1767	68.00370069
1768	68.00051806
1769	67.99991359
1770	67.98777921
1771	67.98587276
1772	67.98186737
1773	67.98126101
1774	67.97858655
1775	67.97803668
1776	67.97688153
1777	67.97654352
1778	67.97600187
1779	67.97198226
1780	67.96952178
1781	67.96894807
1782	67.96760604
1783	67.96676873
1784	67.95953709
1785	67.95130471
1786	67.95106668
1787	67.94525702
1788	67.93998087
1789	67.93017447
1790	67.92621196
1791	67.9259653
1792	67.92182156
1793	67.92139988
1794	67.91694803
1795	67.91684455
1796	67.91485888
1797	67.90800745
1798	67.90367339
1799	67.90254387
1800	67.88784511
1801	67.88245074
1802	67.88160178
1803	67.87920188
1804	67.87863688
1805	67.8785142
1806	67.87074564
1807	67.86868862
1808	67.86707696
1809	67.86617807
1810	67.86521649
1811	67.86488011
1812	67.85595757
1813	67.84985967
1814	67.84927458
1815	67.84860305
1816	67.84751676
1817	67.83137143
1818	67.83100264
1819	67.8176565
1820	67.81483862
1821	67.81451101
1822	67.81408152
1823	67.8137927
1824	67.81218789
1825	67.81126804
1826	67.8092226
1827	67.80595203
1828	67.8002137
1829	67.79977033
1830	67.79917037
1831	67.79895135
1832	67.78762651
1833	67.78640042
1834	67.78159228
1835	67.76545281
1836	67.7650612
1837	67.76438842
1838	67.76027936
1839	67.75511348
1840	67.75455115
1841	67.75177575
1842	67.74622137
1843	67.74612291
1844	67.74565506
1845	67.74528194
1846	67.74501467
1847	67.74193815
1848	67.741611
1849	67.74092523
1850	67.74035438
1851	67.74021529
1852	67.73980082
1853	67.73577538
1854	67.73564938
1855	67.73460618
1856	67.73395447
1857	67.73339562
1858	67.73317913
1859	67.73296976
1860	67.73268431
1861	67.73175791
1862	67.7301174
1863	67.72986038
1864	67.72718631
1865	67.72657605
1866	67.72640322
1867	67.71296361
1868	67.71282277
1869	67.71162581
1870	67.70506239
1871	67.69823555
1872	67.69451957
1873	67.69434853
1874	67.69383497
1875	67.69336649
1876	67.6901684
1877	67.68968739
1878	67.68457988
1879	67.68312923
1880	67.68254492
1881	67.67713018
1882	67.67694567
1883	67.66883834
1884	67.66155441
1885	67.65824372
1886	67.65697437
1887	67.65683099
1888	67.65675744
1889	67.65523684
1890	67.65496308
1891	67.65483041
1892	67.6523678
1893	67.65060008
1894	67.64833097
1895	67.64596037
1896	67.64245555
1897	67.64009456
1898	67.63962194
1899	67.63544646
1900	67.63505348
1901	67.63232348
1902	67.63189888
1903	67.63105178
1904	67.63015629
1905	67.62943346
1906	67.62615797
1907	67.62576089
1908	67.62552556
1909	67.61553894
1910	67.60841207
1911	67.60821502
1912	67.60756918
1913	67.6073265
1914	67.60576794
1915	67.60551724
1916	67.59713409
1917	67.59605716
1918	67.59448152
1919	67.59339524
1920	67.59179709
1921	67.59144307
1922	67.5893055
1923	67.58718613
1924	67.58539818
1925	67.58009546
1926	67.57943902
1927	67.57864894
1928	67.57840571
1929	67.57798772
1930	67.57786839
1931	67.5777098
1932	67.57729849
1933	67.571382
1934	67.55981251
1935	67.55009744
1936	67.5473918
1937	67.54602847
1938	67.5423965
1939	67.54113413
1940	67.54107727
1941	67.54066204
1942	67.54022669
1943	67.52233974
1944	67.52062188
1945	67.51665765
1946	67.51552662
1947	67.51403732
1948	67.50946543
1949	67.5051005
1950	67.50495068
1951	67.50432993
1952	67.50329014
1953	67.49724354
1954	67.49410622
1955	67.49377607
1956	67.49002357
1957	67.48937092
1958	67.48868742
1959	67.48724265
1960	67.48713153
1961	67.48393186
1962	67.48362427
1963	67.48299184
1964	67.48206367
1965	67.48180819
1966	67.48119242
1967	67.47553949
1968	67.46741121
1969	67.46410828
1970	67.46059575
1971	67.46039588
1972	67.4601807
1973	67.44958886
1974	67.44815518
1975	67.44730296
1976	67.44622837
1977	67.44597467
1978	67.4451886
1979	67.44073119
1980	67.44031229
1981	67.43854554
1982	67.43632388
1983	67.42946425
1984	67.42894799
1985	67.42347632
1986	67.42305914
1987	67.41663906
1988	67.41603009
1989	67.41353109
1990	67.41289681
1991	67.41221621
1992	67.40718392
1993	67.40543299
1994	67.40375386
1995	67.40218053
1996	67.40144731
1997	67.40138484
1998	67.40106239
1999	67.40046489
2000	67.40015978
2001	67.39984283
2002	67.39895044
2003	67.38913108
2004	67.38357176
2005	67.37402133
2006	67.37350515
2007	67.37338213
2008	67.37313458
2009	67.3725502
2010	67.37127125
2011	67.37070324
2012	67.37038564
2013	67.36444028
2014	67.36172183
2015	67.35897001
2016	67.35378381
2017	67.35319168
2018	67.35299406
2019	67.34742592
2020	67.34610757
2021	67.3460291
2022	67.3419532
2023	67.34184428
2024	67.33735346
2025	67.33627539
2026	67.3348504
2027	67.33428961
2028	67.3328761
2029	67.33132772
2030	67.33115076
2031	67.32988588
2032	67.32982808
2033	67.3295131
2034	67.32881554
2035	67.32828932
2036	67.32348745
2037	67.32272717
2038	67.32062416
2039	67.3181759
2040	67.31783918
2041	67.31651277
2042	67.31079409
2043	67.31049841
2044	67.30849675
2045	67.30021413
2046	67.2992302
2047	67.28582564
2048	67.28271707
2049	67.28110498
2050	67.27937236
2051	67.27624255
2052	67.27606809
2053	67.27068334
2054	67.27002787
2055	67.26909837
2056	67.26882628
2057	67.26854038
2058	67.26733429
2059	67.26706737
2060	67.26563247
2061	67.26437998
2062	67.25774606
2063	67.25700029
2064	67.25129987
2065	67.25083522
2066	67.24518929
2067	67.24491891
2068	67.24076594
2069	67.23423876
2070	67.23221005
2071	67.23189323
2072	67.22991647
2073	67.22830588
2074	67.22199453
2075	67.21830092
2076	67.21769218
2077	67.21114427
2078	67.2097304
2079	67.20958358
2080	67.20009396
2081	67.19656971
2082	67.19529429
2083	67.19501875
2084	67.19466395
2085	67.19452049
2086	67.19405854
2087	67.19356291
2088	67.19347696
2089	67.18556288
2090	67.17542494
2091	67.17448264
2092	67.17062487
2093	67.17048948
2094	67.1583429
2095	67.15372616
2096	67.14700344
2097	67.14692673
2098	67.13894426
2099	67.13777833
2100	67.13489465
2101	67.13481371
2102	67.13433646
2103	67.12783878
2104	67.1268455
2105	67.12660601
2106	67.12289381
2107	67.12208077
2108	67.1219074
2109	67.12164743
2110	67.12144786
2111	67.12121844
2112	67.12072427
2113	67.12018502
2114	67.11998576
2115	67.11814528
2116	67.11439666
2117	67.1107465
2118	67.11045908
2119	67.11006961
2120	67.09999848
2121	67.09861803
2122	67.09395892
2123	67.09362927
2124	67.0871355
2125	67.08665616
2126	67.08636958
2127	67.08197428
2128	67.07592491
2129	67.07183574
2130	67.07160957
2131	67.07134145
2132	67.0649326
2133	67.06316484
2134	67.06285721
2135	67.06239935
2136	67.06165975
2137	67.06155383
2138	67.06098901
2139	67.06056397
2140	67.06029865
2141	67.05954347
2142	67.0595002
2143	67.05832345
2144	67.05641289
2145	67.05609539
2146	67.05499138
2147	67.05456761
2148	67.05399592
2149	67.0430081
2150	67.03350867
2151	67.02786381
2152	67.02774329
2153	67.02633522
2154	67.01653847
2155	67.01604253
2156	67.01218433
2157	67.01122274
2158	67.01007412
2159	67.00981193
2160	67.00559109
2161	67.00404466
